"id","country","district","county","address","postalCode","phone","in","fi","fs","pk","lat","long","fap"
883185315122,"ES","PONTEVEDRA","NIGRÁN","RÚA AS PONTES, S/N","36350","986616277","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.133681825238,-8.797828714294,"10/04/2014"
883185313444,"ES","PONTEVEDRA","PONTEVEDRA","AVDA. DE VIGO, 48","36003","986846998","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.421943122366,-8.639349271164,"28/10/2004"
883185313254,"ES","PONTEVEDRA","PONTEVEDRA","RÚA JUAN BAUTISTA ANDRADE, 11","36005","986873703","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.439619292777,-8.642005422125,"08/09/2005"
883185313480,"ES","PONTEVEDRA","PONTEVEDRA","RÚA SAN MAURO, 4","36004","986842541","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.42820123334,-8.62961128109,"27/11/2008"
883185314722,"ES","PONTEVEDRA","REDONDELA","Bº DO CRUCEIRO, S/N","36800","986950794","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.282909734687,-8.618273758622,"31/05/2016"
883185316468,"ES","PONTEVEDRA","SANXENXO","P. E. DE NANTES (S.U.15), S/N","36969","986499102","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.434296465745,-8.805404562253,"31/05/2021"
883185315760,"ES","PONTEVEDRA","TUI","ESTRADA DE ANTA TUI - PONTEVEDRA, S/N","36700","986619739","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.037290634196,-8.661389489472,"07/07/2016"
883185314168,"ES","PONTEVEDRA","VIGO","AVDA. ARAGÓN, 148","36207","986281385","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.239705151159,-8.700678596311,"15/05/2008"
883185315302,"ES","PONTEVEDRA","VIGO","AVDA. FLORIDA, 108","36213","986950217","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.210188903631,-8.74830156372,"04/12/2014"
883185315458,"ES","PONTEVEDRA","VIGO","AVDA. MADRID, 108","36214","986616271","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.22186,-8.70857,"30/10/2013"
883185315592,"ES","PONTEVEDRA","VIGO","C/ ARAGÓN, 17","36206","986950365","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.232337633139,-8.702609181164,"21/05/2015"
883185313452,"ES","PONTEVEDRA","VIGO","RÚA ESPEDRIGADA, 7 (MERC. DAS TREVESAS)","36210","986298145","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.218288081496,-8.735696093254,"15/09/2005"
883185315820,"ES","PONTEVEDRA","VIGO","RÚA PIZARRO, 18","36204","986316842","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.23096469787,-8.714696898742,"09/11/2017"
883185311562,"ES","PONTEVEDRA","VILAGARCÍA DE AROUSA","AVDA. ROSALÍA DE CASTRO, 52","36600","986500159","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.603740000285,-8.765924343586,"18/11/2003"
883185311846,"ES","PONTEVEDRA","VILAGARCÍA DE AROUSA","RÚA LÓPEZ CUEVILLAS, 1","36600","986507764","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",42.591042281748,-8.768497842922,"09/10/2003"
883185321218,"PT","PORTO","CAMPANHÃ","ALAMEDA DE CARTES, 448","4350-214","221202915","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.162705346887,-8.57461813569,"16/12/2020"
883185321178,"PT","PORTO","CANIDELO","RUA DO EMISSOR, 447","4400-036","221201095","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.131170933999,-8.645349740982,"02/07/2019"
883185321210,"PT","PORTO","ERMESINDE","RUA JOSE JOAQUIM RIBEIRO TELES, S/N","4445-416","221202912","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.210545204576,-8.546613032858,"18/08/2020"
883185321248,"PT","PORTO","FELGUEIRAS","RUA 10 DE JUNHO, 221","4610-808","221202918","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.355657103046,-8.194699663407,"11/11/2021"
883185321182,"PT","PORTO","GONDOMAR","RUA JOAQUIM RIBEIRO, 30","4510-506","221201094","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.168577249996,-8.542265960696,"23/07/2019"
883185321188,"PT","PORTO","MAIA","AVDA. JOSÉ AFONSO M. DE FIGUEIREDO, 683","4470-285","221201096","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.232678986113,-8.606425204021,"16/07/2019"
883185321232,"PT","PORTO","MATOSINHOS","RUA DAS ICAS, 307","4450-703","221202920","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.201119105566,-8.694731872214,"07/10/2021"
883185321180,"PT","PORTO","MATOSINHOS","RUA SOUSA AROSO, 705","4450-218","221201098","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.177209309906,-8.682160591944,"09/07/2019"
883185321234,"PT","PORTO","PAÇOS DE FERREIRA","RUA PONTE REAL, 120","4590-180","221202914","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.274033161875,-8.388662179237,"05/11/2020"
883185321192,"PT","PORTO","PENAFIEL","AVDA. DR. FRANCISCO SÁ CARNEIRO, 218","4560-136","221202911","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.199164418406,-8.31103068804,"15/07/2020"
883185321236,"PT","PORTO","PORTO","RUA DA PASTELEIRA, 263","4150-586","221202919","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.152249758698,-8.654170639951,"13/07/2021"
883185321194,"PT","PORTO","PORTO","RUA DOMINGOS SEQUEIRA, 225","4050-232","221205056","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.1623603955,-8.629176627929,"29/10/2019"
883185321238,"PT","PORTO","PÓVOA DE VARZIM","R. COMENDADOR FRANCISCO QUINTAS, 500","4490-489","221202921","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.392853494739,-8.751805351173,"03/05/2022"
883185321202,"PT","PORTO","SANTO TIRSO","RUA DOS TRABALHADORES DO ARCO, 20","4780-424","221202910","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.339215032313,-8.481767430688,"25/06/2020"
883185321216,"PT","PORTO","TROFA","RUA D. PEDRO V, S/N","4785-306","221202913","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.343654459369,-8.556396674977,"02/09/2020"
883185321220,"PT","PORTO","VALONGO","AVDA. OLIVEIRA ZINA, S/N","4440-506","221202917","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.191106447049,-8.504251047152,"26/11/2021"
883185321206,"PT","PORTO","VILA DO CONDE","AVDA. GENERAL HUMBERTO DELGADO, 380","4480-905","221202916","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.368060076637,-8.743433578574,"26/10/2021"
883185321184,"PT","PORTO","VILA NOVA DE GAIA","RUA DE RAIMUNDO DE CARVALHO, 724","4430-185","221205059","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",41.125261161451,-8.597907167984,"03/12/2019"
883185315132,"ES","SALAMANCA","BÉJAR","CTRA. DE SALAMANCA, 7","37700","923336020","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.390095505947,-5.749159705696,"30/11/2011"
883185311634,"ES","SALAMANCA","CIUDAD RODRIGO","AVDA. DE ESPAÑA, 73","37500","923460340","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.604188719995,-6.531873906746,"18/10/2005"
883185314540,"ES","SALAMANCA","SALAMANCA","AVDA. DE LOS CIPRESES, 61","37004","923134988","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.976244598093,-5.648444839287,"22/07/2008"
883185314076,"ES","SALAMANCA","SALAMANCA","AVDA. VILLAMAYOR, 31","37007","923136399","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.969197404179,-5.669361310958,"10/08/2011"
883185314074,"ES","SALAMANCA","SALAMANCA","C/ PICO DEL MONCAYO, 1","37008","923198076","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.949514785656,-5.670407668648,"18/12/2007"
883185314030,"ES","SALAMANCA","SALAMANCA","C/ PRÍNCIPE DE VERGARA, 66","37003","923189197","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.961141980659,-5.652351515825,"09/01/2008"
883185313574,"ES","SALAMANCA","SALAMANCA","C/ SANTIAGO MADRIGAL, 40","37003","923196207","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.971319518759,-5.634509796295,"21/06/2007"
883185314626,"ES","SALAMANCA","SALAMANCA","Pº.CÉSAR REAL DE LA RIVA, 30","37008","923198497","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.957313203853,-5.678181836805,"04/11/2009"
883185313656,"ES","SALAMANCA","SANTA MARTA DE TORMES","AVDA. SALAMANCA, S/N (C.C. EL TORMES)","37900","923133084","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#03/02/23-C#05/02/23-C","S",40.950857845217,-5.6489727705,"30/09/2004"
883185312612,"ES","SANTA CRUZ DE TENERIFE","ADEJE","AV.BARRANCO DE LAS TORRES, S/N LOS OLIVO","38670","922781609","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C","S",28.125222894514,-16.740345246697,"29/06/2000"
883185312276,"ES","SANTA CRUZ DE TENERIFE","ADEJE","AV.DE LOS PUEBLOS, S/N (C.C.SAN EUGENIO)","38660","922715150","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C","S",28.077097010401,-16.731361779099,"21/01/1992"
883185314482,"ES","SANTA CRUZ DE TENERIFE","ADEJE","C/ LISBOA, 2 (URB.PLAYA FAÑABÉ CC X-SUR)","38660","922714716","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C","S",28.087378589288,-16.72809766634,"04/08/2007"
883185316046,"ES","SANTA CRUZ DE TENERIFE","ARAFO","PARC. 7 MANZANA B - POL. VALLE DE GÜIMAR","38550","922445916","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.330119685088,-16.372665194473,"18/11/2019"
883185315162,"ES","SANTA CRUZ DE TENERIFE","ARONA","AV.CHAYOFITA, 18 (C.C.PARQUE SANTIAGO 6)","38640","922447286","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.058688733655,-16.720378722893,"26/09/2014"
883185316242,"ES","SANTA CRUZ DE TENERIFE","ARONA","C/ LA TRUJILLA, 16","38627","922474431","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.075386752525,-16.6725262,"30/08/2021"
883185312550,"ES","SANTA CRUZ DE TENERIFE","ARONA","C/RAMONA MARTÍN ARTISTA,13 (C.C. MENCEY)","38640","922797169","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.055467766966,-16.725343001328,"14/07/2004"
883185315944,"ES","SANTA CRUZ DE TENERIFE","BREÑA ALTA","URB. LA GRAMA, S/N","38710","922961080","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",28.667954069605,-17.772087167645,"08/11/2018"
883185312660,"ES","SANTA CRUZ DE TENERIFE","CANDELARIA","AVDA. CONSTITUCIÓN, S/N","38530","922506845","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.355709473193,-16.369880991402,"10/05/2000"
883185311716,"ES","SANTA CRUZ DE TENERIFE","CANDELARIA","AVDA. MARÍTIMA, 109 (LAS CALETILLAS)","38530","922503392","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.37988,-16.36221,"19/08/2003"
883185314156,"ES","SANTA CRUZ DE TENERIFE","GRANADILLA DE ABONA","AVDA.FUNDADOR GONZALO GONZÁLEZ","38600","922447038","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.117829971449,-16.576834463507,"09/12/2016"
883185314636,"ES","SANTA CRUZ DE TENERIFE","GRANADILLA DE ABONA","C/ CHIPUDE, S/N (SAN ISIDRO)","38600","922391224","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.07296566524,-16.550988017197,"03/12/2009"
883185314670,"ES","SANTA CRUZ DE TENERIFE","ICOD DE LOS VINOS","AVDA.PRÍNCIPES ESPAÑA, 77 (LA CENTINELA)","38430","922811604","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.37506,-16.70529,"05/11/2009"
883185314338,"ES","SANTA CRUZ DE TENERIFE","ICOD DE LOS VINOS","URB. LA MAGALONA (C.C. LA MAGALONA)","38430","922447999","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.368622627865,-16.7212127705,"30/06/2011"
883185312450,"ES","SANTA CRUZ DE TENERIFE","LA OROTAVA","C/ CARRERA, 8","38300","922333706","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.389998779595,-16.524427463789,"23/10/1997"
883185312448,"ES","SANTA CRUZ DE TENERIFE","LOS REALEJOS","AVDA. CANARIAS, S/N","38410","922347080","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.387611630223,-16.584861835651,"27/05/1997"
883185314850,"ES","SANTA CRUZ DE TENERIFE","LOS REALEJOS","C/LOS CARPINTEROS, S/N (P.I. LA GAÑANIA)","38410","922355451","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.381969439211,-16.574395888395,"16/06/2011"
883185312368,"ES","SANTA CRUZ DE TENERIFE","PUERTO DE LA CRUZ","C/ AGUILAR Y QUESADA, S/N C.C. MARTIÁNEZ","38400","922374586","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.41558,-16.54299,"23/09/1994"
883185313226,"ES","SANTA CRUZ DE TENERIFE","PUERTO DE LA CRUZ","CAMINO EL CARRIL, 65A","38400","922380573","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.396342464957,-16.557407347221,"03/08/2005"
883185313262,"ES","SANTA CRUZ DE TENERIFE","PUERTO DE LA CRUZ","RAMBLA LOS CACHAZOS, S/N URB.LOS CACHAZO","38400","922351516","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.405137617453,-16.537907931213,"12/02/2009"
883185316440,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA"," CTRA. TEJINA TACORONTE (TF16), 9","38260","922475011","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.532876291304,-16.369382376841,"24/10/2022"
883185311466,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","AVDA. LOS MAJUELOS, S/N","38108","922822161","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.45340704533,-16.297395101852,"20/05/2003"
883185316262,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","AVDA. LUCAS VEGA, 37","38202","922238649","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.491675765423,-16.323469730025,"08/11/2021"
883185312860,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","C/ MARÍA ROSA ALONSO, S/N","38320","922644383","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.469359431421,-16.293649475446,"07/11/2002"
883185312548,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","C/ NÚÑEZ DE PEÑA, S/N - C/6 DE DICIEMBRE","38202","922259561","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.487379957093,-16.318511399965,"06/11/1997"
883185314410,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","C/ PICO CHO CANINO, 8","38205","922651806","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.474266828264,-16.302219185181,"17/12/2009"
883185314888,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","CAMINO SANTA ANA, 136 (EL ORTIGAL)","38206","922638755","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.490235982881,-16.369431549599,"27/05/2010"
883185313186,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","CTRA. LA CUESTA - TACO, 84","38320","922646639","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.45991,-16.29314,"20/07/2005"
883185314130,"ES","SANTA CRUZ DE TENERIFE","SAN CRISTÓBAL DE LA LAGUNA","CTRA.GENERAL.LA CUESTA TACO, S/N","38320","922650422","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.466140907442,-16.287192944775,"26/08/2008"
883185312664,"ES","SANTA CRUZ DE TENERIFE","SAN MIGUEL DE ABONA","AV.MODESTO HERÁNDEZ GLEZ. 8 LAS CHAFIRAS","38620","922735616","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.049941594186,-16.611726471233,"05/08/1999"
883185311546,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","AVDA. DE LOS MAJUELOS, 5","38107","922612426","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.443080379263,-16.311752856484,"18/08/2005"
883185312600,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","AVDA. RAMÓN Y CAJAL, 4 - C/ ALFARO","38003","922246356","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.466185309444,-16.254812274799,"03/08/2000"
883185312704,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","AVDA. REYES CATÓLICOS, S/N - AVDA.MADRID","38007","922213659","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.463476623856,-16.263125043569,"27/11/2001"
883185312356,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ BENAVIDES, S/N","38004","922246419","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.468792340504,-16.259151195107,"09/12/1994"
883185312662,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ COMADRONA DOLORES DABAN, S/N","38108","922612260","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.445333426853,-16.300652693219,"14/06/2005"
883185314426,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ FERNÁNDEZ NAVARRO, 50A (C.C. LA OLA)","38005","922535331","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.460170453349,-16.254570036704,"23/11/2007"
883185316004,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ GARCÍA ÁLVAREZ, 28","38008","881027436","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.465724527497,-16.277812282873,"16/12/2019"
883185313738,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ GÓNGORA, S/N","38005","922220528","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.461676728376,-16.259355830689,"10/08/2006"
883185312258,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ MÁXIMO ACEA PERDOMO, 2 (C.C. YUMBO)","38010","922650051","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.455309187582,-16.283754898148,"25/06/1990"
883185314108,"ES","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE","C/ PUNTA DE LA VISTA, 5","38111","922615551","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.428782457692,-16.304649796295,"28/07/2006"
883185311266,"ES","SANTA CRUZ DE TENERIFE","SANTA URSULA","CAMINO ANTIGUO CALVARIO, 45","38390","922300151","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.422052612641,-16.500420874834,"13/02/2003"
883185315652,"ES","SANTA CRUZ DE TENERIFE","SANTIAGO DEL TEIDE","C/ ACEBEDO BISSHOPP, 24 (PTO. SANTIAGO)","38690","922123058","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.235223694044,-16.834929359906,"29/02/2016"
883185312442,"ES","SANTA CRUZ DE TENERIFE","TACORONTE","C/ YOYO SANTANA, S/N","38350","922562440","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.481435048029,-16.396914606152,"04/12/1995"
883185314032,"ES","SANTA CRUZ DE TENERIFE","TACORONTE","CTRA. GENERAL TACORONTE - TEJINA, 264","38350","922560056","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#02/02/23-C#05/02/23-C","S",28.478657282457,-16.413201573663,"14/06/2007"
883185321270,"PT","SANTARÉM","SANTARÉM","QUINTA DAS CEGONHAS, 28","2000-471","243120160","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",39.21567477036,-8.692205120615,"02/08/2022"
883185313118,"ES","SEGOVIA","CUÉLLAR","AVDA. CAMILO JOSÉ CELA, 48","40200","921142689","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",41.395818652633,-4.307539474869,"18/12/2002"
883185312506,"ES","SEGOVIA","SEGOVIA","AVDA. JUAN CARLOS I, 22","40006","921423741","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.936960393363,-4.111924139881,"03/12/1998"
883185315736,"ES","SEGOVIA","SEGOVIA","C/JORGE MANRIQUE, 4 - C/BALTASAR GRACIÁN","40006","921535506","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.92975496735,-4.098358058475,"25/07/2016"
883185315332,"ES","SEGOVIA","SEGOVIA","CTRA. DE RIAZA, 6","40003","921535160","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.958135996317,-4.104533245894,"30/04/2015"
883185321250,"PT","SETÚBAL","MONTIJO","RUA DO LABORATÓRIO, 250","2870-833","211202941","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",38.693785969203,-8.949823943056,"15/07/2022"
883185321244,"PT","SETÚBAL","SETÚBAL","AVDA. MESTRE LIMA DE FREITAS, 1","2910-865","265121500","######","######","15/01/23-FA#22/01/23-FA#29/01/23-FA#05/02/23-FA#12/02/23-FA","S",38.539447524257,-8.867474903474,"28/06/2022"
883185315402,"ES","SEVILLA","ALCALÁ DE GUADAIRA","AVDA. PRÍNCIPE DE ASTURIAS, 92","41500","954783613","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.354471509406,-5.858023938484,"15/12/2011"
883185311356,"ES","SEVILLA","ALCALÁ DE GUADAIRA","C/ DUQUESA DE TALAVERA, 56","41500","955687029","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.33869,-5.85121,"11/03/2004"
883185314970,"ES","SEVILLA","ALCALÁ DE GUADAIRA","C/ SANTIAGO DE CHILE, 1","41500","954109500","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.312979838168,-5.859769185181,"05/12/2014"
883185311626,"ES","SEVILLA","ALCALÁ DE GUADAIRA","PLAZA DE LOS CALDERONES, 8","41500","955611078","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.342141572772,-5.833105334988,"19/06/2003"
883185316436,"ES","SEVILLA","ALCALÁ DEL RÍO","AVDA. DE SEVILLA, 12","41200","955149685","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.517720166373,-5.985425817266,"09/12/2021"
883185313996,"ES","SEVILLA","ARAHAL","C/ VILLAMARTÍN, S/N","41600","955841523","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.252528208781,-5.549960058861,"29/05/2007"
883185313550,"ES","SEVILLA","BORMUJOS","AVDA. MAIRENA DEL ALJARAFE, 66","41930","954788529","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.367143986763,-6.072107521496,"30/05/2006"
883185311654,"ES","SEVILLA","BORMUJOS","C/ HERNÁN CORTÉS, S/N","41930","955724943","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.37624577579,-6.062912799931,"24/09/2002"
883185316506,"ES","SEVILLA","BRENES","P.I. EL JUNCAL 2, CTRA. DE LA RINCONADA","41310","954139891","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",37.54226398551,-5.880847708598,"28/11/2022"
